x,y,label,filename,slide,split,tumortype
2435,1501,1,310.tiff,310,val,canine cutaneous mast cell tumor
3759,543,1,310.tiff,310,val,canine cutaneous mast cell tumor
3924,1074,1,310.tiff,310,val,canine cutaneous mast cell tumor
4069,1457,1,310.tiff,310,val,canine cutaneous mast cell tumor
3374,4056,1,310.tiff,310,val,canine cutaneous mast cell tumor
3366,4318,1,310.tiff,310,val,canine cutaneous mast cell tumor
4943,3864,1,310.tiff,310,val,canine cutaneous mast cell tumor
4891,3614,1,310.tiff,310,val,canine cutaneous mast cell tumor
4792,921,1,310.tiff,310,val,canine cutaneous mast cell tumor
5668,699,1,310.tiff,310,val,canine cutaneous mast cell tumor
5268,206,1,310.tiff,310,val,canine cutaneous mast cell tumor
4318,369,2,310.tiff,310,val,canine cutaneous mast cell tumor
974,573,2,310.tiff,310,val,canine cutaneous mast cell tumor
4395,2366,2,310.tiff,310,val,canine cutaneous mast cell tumor
2614,3122,1,310.tiff,310,val,canine cutaneous mast cell tumor
5008,4082,2,310.tiff,310,val,canine cutaneous mast cell tumor
3541,4472,2,310.tiff,310,val,canine cutaneous mast cell tumor
771,475,2,310.tiff,310,val,canine cutaneous mast cell tumor
3643,2319,2,310.tiff,310,val,canine cutaneous mast cell tumor
2314,392,2,310.tiff,310,val,canine cutaneous mast cell tumor
3636,3256,2,310.tiff,310,val,canine cutaneous mast cell tumor
1555,1474,1,311.tiff,311,train,canine cutaneous mast cell tumor
575,4152,1,311.tiff,311,train,canine cutaneous mast cell tumor
3772,3089,1,311.tiff,311,train,canine cutaneous mast cell tumor
3351,3167,1,311.tiff,311,train,canine cutaneous mast cell tumor
3024,4195,1,311.tiff,311,train,canine cutaneous mast cell tumor
4196,4787,1,311.tiff,311,train,canine cutaneous mast cell tumor
5405,4472,1,311.tiff,311,train,canine cutaneous mast cell tumor
4751,3199,2,311.tiff,311,train,canine cutaneous mast cell tumor
5627,3110,1,311.tiff,311,train,canine cutaneous mast cell tumor
2059,620,2,311.tiff,311,train,canine cutaneous mast cell tumor
1809,634,2,311.tiff,311,train,canine cutaneous mast cell tumor
1953,173,2,311.tiff,311,train,canine cutaneous mast cell tumor
5735,496,2,311.tiff,311,train,canine cutaneous mast cell tumor
5754,384,2,311.tiff,311,train,canine cutaneous mast cell tumor
1415,1046,2,311.tiff,311,train,canine cutaneous mast cell tumor
1189,1365,2,311.tiff,311,train,canine cutaneous mast cell tumor
2132,990,2,311.tiff,311,train,canine cutaneous mast cell tumor
2114,884,2,311.tiff,311,train,canine cutaneous mast cell tumor
2050,1274,2,311.tiff,311,train,canine cutaneous mast cell tumor
3212,978,2,311.tiff,311,train,canine cutaneous mast cell tumor
407,1647,2,311.tiff,311,train,canine cutaneous mast cell tumor
1089,2151,2,311.tiff,311,train,canine cutaneous mast cell tumor
2498,2140,2,311.tiff,311,train,canine cutaneous mast cell tumor
1511,2824,2,311.tiff,311,train,canine cutaneous mast cell tumor
2348,3003,2,311.tiff,311,train,canine cutaneous mast cell tumor
222,3753,2,311.tiff,311,train,canine cutaneous mast cell tumor
142,3508,1,311.tiff,311,train,canine cutaneous mast cell tumor
857,3463,2,311.tiff,311,train,canine cutaneous mast cell tumor
2465,3710,2,311.tiff,311,train,canine cutaneous mast cell tumor
2688,3608,2,311.tiff,311,train,canine cutaneous mast cell tumor
2463,4158,2,311.tiff,311,train,canine cutaneous mast cell tumor
1902,3972,2,311.tiff,311,train,canine cutaneous mast cell tumor
2162,4492,2,311.tiff,311,train,canine cutaneous mast cell tumor
3529,4245,2,311.tiff,311,train,canine cutaneous mast cell tumor
4268,4131,2,311.tiff,311,train,canine cutaneous mast cell tumor
4593,4633,2,311.tiff,311,train,canine cutaneous mast cell tumor
24,272,1,312.tiff,312,train,canine cutaneous mast cell tumor
234,2386,1,312.tiff,312,train,canine cutaneous mast cell tumor
76,2254,1,312.tiff,312,train,canine cutaneous mast cell tumor
680,3194,1,312.tiff,312,train,canine cutaneous mast cell tumor
738,4628,1,312.tiff,312,train,canine cutaneous mast cell tumor
2712,763,1,312.tiff,312,train,canine cutaneous mast cell tumor
1834,3294,1,312.tiff,312,train,canine cutaneous mast cell tumor
3110,2821,1,312.tiff,312,train,canine cutaneous mast cell tumor
2325,2007,1,312.tiff,312,train,canine cutaneous mast cell tumor
3468,546,2,312.tiff,312,train,canine cutaneous mast cell tumor
5032,1100,1,312.tiff,312,train,canine cutaneous mast cell tumor
3555,1731,2,312.tiff,312,train,canine cutaneous mast cell tumor
6150,4498,1,312.tiff,312,train,canine cutaneous mast cell tumor
6289,4113,1,312.tiff,312,train,canine cutaneous mast cell tumor
6364,1243,1,312.tiff,312,train,canine cutaneous mast cell tumor
6264,829,1,312.tiff,312,train,canine cutaneous mast cell tumor
5094,60,1,312.tiff,312,train,canine cutaneous mast cell tumor
5241,22,1,312.tiff,312,train,canine cutaneous mast cell tumor
6430,367,2,312.tiff,312,train,canine cutaneous mast cell tumor
1863,2112,2,312.tiff,312,train,canine cutaneous mast cell tumor
1563,3040,2,312.tiff,312,train,canine cutaneous mast cell tumor
2591,4577,1,312.tiff,312,train,canine cutaneous mast cell tumor
5941,2059,1,312.tiff,312,train,canine cutaneous mast cell tumor
3179,4010,2,312.tiff,312,train,canine cutaneous mast cell tumor
134,1386,2,312.tiff,312,train,canine cutaneous mast cell tumor
5891,550,2,312.tiff,312,train,canine cutaneous mast cell tumor
4614,1939,2,312.tiff,312,train,canine cutaneous mast cell tumor
1617,2891,1,313.tiff,313,train,canine cutaneous mast cell tumor
73,3995,1,313.tiff,313,train,canine cutaneous mast cell tumor
1525,4429,1,313.tiff,313,train,canine cutaneous mast cell tumor
3331,905,1,313.tiff,313,train,canine cutaneous mast cell tumor
2666,2258,2,313.tiff,313,train,canine cutaneous mast cell tumor
2252,2190,2,313.tiff,313,train,canine cutaneous mast cell tumor
4333,3204,2,313.tiff,313,train,canine cutaneous mast cell tumor
5875,3249,2,313.tiff,313,train,canine cutaneous mast cell tumor
473,4052,2,313.tiff,313,train,canine cutaneous mast cell tumor
1519,2559,1,314.tiff,314,test,canine cutaneous mast cell tumor
2115,375,1,314.tiff,314,test,canine cutaneous mast cell tumor
2144,655,2,314.tiff,314,test,canine cutaneous mast cell tumor
3415,1181,2,314.tiff,314,test,canine cutaneous mast cell tumor
3852,4461,1,314.tiff,314,test,canine cutaneous mast cell tumor
5032,4344,1,314.tiff,314,test,canine cutaneous mast cell tumor
6326,2130,2,314.tiff,314,test,canine cutaneous mast cell tumor
1395,1567,2,314.tiff,314,test,canine cutaneous mast cell tumor
902,2049,1,314.tiff,314,test,canine cutaneous mast cell tumor
6069,1791,1,314.tiff,314,test,canine cutaneous mast cell tumor
3967,3067,2,314.tiff,314,test,canine cutaneous mast cell tumor
1512,1932,2,314.tiff,314,test,canine cutaneous mast cell tumor
3546,3272,1,315.tiff,315,train,canine cutaneous mast cell tumor
571,384,2,315.tiff,315,train,canine cutaneous mast cell tumor
623,1883,2,315.tiff,315,train,canine cutaneous mast cell tumor
2015,4443,2,315.tiff,315,train,canine cutaneous mast cell tumor
14,2168,2,315.tiff,315,train,canine cutaneous mast cell tumor
4880,2929,2,315.tiff,315,train,canine cutaneous mast cell tumor
473,1946,2,315.tiff,315,train,canine cutaneous mast cell tumor
5777,1527,2,315.tiff,315,train,canine cutaneous mast cell tumor
4210,2576,2,315.tiff,315,train,canine cutaneous mast cell tumor
3400,3598,2,315.tiff,315,train,canine cutaneous mast cell tumor
3755,24,2,315.tiff,315,train,canine cutaneous mast cell tumor
4856,1361,2,315.tiff,315,train,canine cutaneous mast cell tumor
4614,2945,2,315.tiff,315,train,canine cutaneous mast cell tumor
933,944,2,315.tiff,315,train,canine cutaneous mast cell tumor
1205,2312,2,315.tiff,315,train,canine cutaneous mast cell tumor
1775,392,2,316.tiff,316,train,canine cutaneous mast cell tumor
2492,221,1,316.tiff,316,train,canine cutaneous mast cell tumor
2901,341,1,316.tiff,316,train,canine cutaneous mast cell tumor
2430,548,2,316.tiff,316,train,canine cutaneous mast cell tumor
738,1355,2,316.tiff,316,train,canine cutaneous mast cell tumor
4227,2974,1,316.tiff,316,train,canine cutaneous mast cell tumor
2284,3611,1,316.tiff,316,train,canine cutaneous mast cell tumor
5920,3620,1,316.tiff,316,train,canine cutaneous mast cell tumor
3052,4321,1,316.tiff,316,train,canine cutaneous mast cell tumor
889,2387,1,316.tiff,316,train,canine cutaneous mast cell tumor
1860,1123,2,316.tiff,316,train,canine cutaneous mast cell tumor
2314,1957,2,316.tiff,316,train,canine cutaneous mast cell tumor
5399,3737,1,316.tiff,316,train,canine cutaneous mast cell tumor
609,828,2,316.tiff,316,train,canine cutaneous mast cell tumor
317,1572,2,317.tiff,317,train,canine cutaneous mast cell tumor
4739,3368,1,317.tiff,317,train,canine cutaneous mast cell tumor
5074,2298,1,317.tiff,317,train,canine cutaneous mast cell tumor
4972,2128,1,317.tiff,317,train,canine cutaneous mast cell tumor
2480,3292,1,317.tiff,317,train,canine cutaneous mast cell tumor
1175,735,1,318.tiff,318,val,canine cutaneous mast cell tumor
622,310,1,318.tiff,318,val,canine cutaneous mast cell tumor
557,244,2,318.tiff,318,val,canine cutaneous mast cell tumor
284,457,1,318.tiff,318,val,canine cutaneous mast cell tumor
375,377,2,318.tiff,318,val,canine cutaneous mast cell tumor
1673,604,1,318.tiff,318,val,canine cutaneous mast cell tumor
1806,562,1,318.tiff,318,val,canine cutaneous mast cell tumor
1803,809,1,318.tiff,318,val,canine cutaneous mast cell tumor
2257,465,1,318.tiff,318,val,canine cutaneous mast cell tumor
2709,474,1,318.tiff,318,val,canine cutaneous mast cell tumor
2909,241,1,318.tiff,318,val,canine cutaneous mast cell tumor
2423,445,2,318.tiff,318,val,canine cutaneous mast cell tumor
2103,402,2,318.tiff,318,val,canine cutaneous mast cell tumor
2541,24,2,318.tiff,318,val,canine cutaneous mast cell tumor
1878,667,1,318.tiff,318,val,canine cutaneous mast cell tumor
3503,91,1,318.tiff,318,val,canine cutaneous mast cell tumor
3546,398,1,318.tiff,318,val,canine cutaneous mast cell tumor
4029,135,2,318.tiff,318,val,canine cutaneous mast cell tumor
5450,775,1,318.tiff,318,val,canine cutaneous mast cell tumor
4902,831,2,318.tiff,318,val,canine cutaneous mast cell tumor
5982,267,1,318.tiff,318,val,canine cutaneous mast cell tumor
283,1290,1,318.tiff,318,val,canine cutaneous mast cell tumor
287,1480,1,318.tiff,318,val,canine cutaneous mast cell tumor
669,1200,1,318.tiff,318,val,canine cutaneous mast cell tumor
911,896,1,318.tiff,318,val,canine cutaneous mast cell tumor
865,912,1,318.tiff,318,val,canine cutaneous mast cell tumor
989,1290,1,318.tiff,318,val,canine cutaneous mast cell tumor
1539,1171,2,318.tiff,318,val,canine cutaneous mast cell tumor
1830,1601,1,318.tiff,318,val,canine cutaneous mast cell tumor
1609,1526,1,318.tiff,318,val,canine cutaneous mast cell tumor
1575,1614,1,318.tiff,318,val,canine cutaneous mast cell tumor
2031,1537,2,318.tiff,318,val,canine cutaneous mast cell tumor
1849,1434,2,318.tiff,318,val,canine cutaneous mast cell tumor
2185,1284,2,318.tiff,318,val,canine cutaneous mast cell tumor
1897,939,2,318.tiff,318,val,canine cutaneous mast cell tumor
2064,1081,2,318.tiff,318,val,canine cutaneous mast cell tumor
2525,1235,1,318.tiff,318,val,canine cutaneous mast cell tumor
3169,1614,1,318.tiff,318,val,canine cutaneous mast cell tumor
3227,1017,2,318.tiff,318,val,canine cutaneous mast cell tumor
3946,1028,1,318.tiff,318,val,canine cutaneous mast cell tumor
3890,1657,2,318.tiff,318,val,canine cutaneous mast cell tumor
5070,1552,1,318.tiff,318,val,canine cutaneous mast cell tumor
5336,1088,1,318.tiff,318,val,canine cutaneous mast cell tumor
5401,893,1,318.tiff,318,val,canine cutaneous mast cell tumor
5012,1257,2,318.tiff,318,val,canine cutaneous mast cell tumor
6049,1241,2,318.tiff,318,val,canine cutaneous mast cell tumor
5888,1015,1,318.tiff,318,val,canine cutaneous mast cell tumor
6341,1074,1,318.tiff,318,val,canine cutaneous mast cell tumor
6338,1402,2,318.tiff,318,val,canine cutaneous mast cell tumor
6277,882,2,318.tiff,318,val,canine cutaneous mast cell tumor
509,1572,2,318.tiff,318,val,canine cutaneous mast cell tumor
1145,1695,2,318.tiff,318,val,canine cutaneous mast cell tumor
898,2223,2,318.tiff,318,val,canine cutaneous mast cell tumor
663,2143,1,318.tiff,318,val,canine cutaneous mast cell tumor
370,2002,2,318.tiff,318,val,canine cutaneous mast cell tumor
443,2057,2,318.tiff,318,val,canine cutaneous mast cell tumor
685,2399,2,318.tiff,318,val,canine cutaneous mast cell tumor
93,2081,2,318.tiff,318,val,canine cutaneous mast cell tumor
2148,1903,1,318.tiff,318,val,canine cutaneous mast cell tumor
2890,1768,2,318.tiff,318,val,canine cutaneous mast cell tumor
2891,2363,1,318.tiff,318,val,canine cutaneous mast cell tumor
3098,2240,1,318.tiff,318,val,canine cutaneous mast cell tumor
3344,2093,2,318.tiff,318,val,canine cutaneous mast cell tumor
3393,1828,1,318.tiff,318,val,canine cutaneous mast cell tumor
3799,1791,2,318.tiff,318,val,canine cutaneous mast cell tumor
3952,1875,1,318.tiff,318,val,canine cutaneous mast cell tumor
3859,2185,1,318.tiff,318,val,canine cutaneous mast cell tumor
5639,2212,1,318.tiff,318,val,canine cutaneous mast cell tumor
5143,2127,1,318.tiff,318,val,canine cutaneous mast cell tumor
4656,2389,1,318.tiff,318,val,canine cutaneous mast cell tumor
1951,3042,1,318.tiff,318,val,canine cutaneous mast cell tumor
1644,3045,1,318.tiff,318,val,canine cutaneous mast cell tumor
2047,2880,1,318.tiff,318,val,canine cutaneous mast cell tumor
1980,2794,1,318.tiff,318,val,canine cutaneous mast cell tumor
2269,2924,1,318.tiff,318,val,canine cutaneous mast cell tumor
2316,2768,2,318.tiff,318,val,canine cutaneous mast cell tumor
2458,3104,1,318.tiff,318,val,canine cutaneous mast cell tumor
2537,2655,2,318.tiff,318,val,canine cutaneous mast cell tumor
2862,2508,2,318.tiff,318,val,canine cutaneous mast cell tumor
2173,2500,2,318.tiff,318,val,canine cutaneous mast cell tumor
1909,2550,2,318.tiff,318,val,canine cutaneous mast cell tumor
3470,2965,2,318.tiff,318,val,canine cutaneous mast cell tumor
4272,3043,1,318.tiff,318,val,canine cutaneous mast cell tumor
4230,2896,2,318.tiff,318,val,canine cutaneous mast cell tumor
4185,2728,1,318.tiff,318,val,canine cutaneous mast cell tumor
4055,2474,1,318.tiff,318,val,canine cutaneous mast cell tumor
4796,2946,1,318.tiff,318,val,canine cutaneous mast cell tumor
4627,2605,1,318.tiff,318,val,canine cutaneous mast cell tumor
4582,2605,1,318.tiff,318,val,canine cutaneous mast cell tumor
4469,2627,1,318.tiff,318,val,canine cutaneous mast cell tumor
5308,2887,1,318.tiff,318,val,canine cutaneous mast cell tumor
5285,2647,1,318.tiff,318,val,canine cutaneous mast cell tumor
5653,2523,1,318.tiff,318,val,canine cutaneous mast cell tumor
5879,3148,2,318.tiff,318,val,canine cutaneous mast cell tumor
6384,3145,1,318.tiff,318,val,canine cutaneous mast cell tumor
245,3594,1,318.tiff,318,val,canine cutaneous mast cell tumor
142,3366,1,318.tiff,318,val,canine cutaneous mast cell tumor
81,3873,1,318.tiff,318,val,canine cutaneous mast cell tumor
350,3939,1,318.tiff,318,val,canine cutaneous mast cell tumor
770,3664,1,318.tiff,318,val,canine cutaneous mast cell tumor
833,3968,1,318.tiff,318,val,canine cutaneous mast cell tumor
1453,3809,2,318.tiff,318,val,canine cutaneous mast cell tumor
1628,3563,1,318.tiff,318,val,canine cutaneous mast cell tumor
1573,3464,1,318.tiff,318,val,canine cutaneous mast cell tumor
1823,3600,1,318.tiff,318,val,canine cutaneous mast cell tumor
2165,3559,1,318.tiff,318,val,canine cutaneous mast cell tumor
2719,3479,1,318.tiff,318,val,canine cutaneous mast cell tumor
2064,3435,2,318.tiff,318,val,canine cutaneous mast cell tumor
1915,3890,1,318.tiff,318,val,canine cutaneous mast cell tumor
1470,3541,2,318.tiff,318,val,canine cutaneous mast cell tumor
4364,3359,2,318.tiff,318,val,canine cutaneous mast cell tumor
3686,3460,2,318.tiff,318,val,canine cutaneous mast cell tumor
4172,3627,1,318.tiff,318,val,canine cutaneous mast cell tumor
3044,3844,1,318.tiff,318,val,canine cutaneous mast cell tumor
3960,3213,2,318.tiff,318,val,canine cutaneous mast cell tumor
4933,3552,1,318.tiff,318,val,canine cutaneous mast cell tumor
4983,3764,1,318.tiff,318,val,canine cutaneous mast cell tumor
5153,3813,1,318.tiff,318,val,canine cutaneous mast cell tumor
5808,3621,2,318.tiff,318,val,canine cutaneous mast cell tumor
6133,3478,1,318.tiff,318,val,canine cutaneous mast cell tumor
237,4187,1,318.tiff,318,val,canine cutaneous mast cell tumor
85,4112,1,318.tiff,318,val,canine cutaneous mast cell tumor
606,4661,1,318.tiff,318,val,canine cutaneous mast cell tumor
1133,4552,1,318.tiff,318,val,canine cutaneous mast cell tumor
1265,4478,1,318.tiff,318,val,canine cutaneous mast cell tumor
1519,4705,1,318.tiff,318,val,canine cutaneous mast cell tumor
1119,4469,2,318.tiff,318,val,canine cutaneous mast cell tumor
1262,4242,2,318.tiff,318,val,canine cutaneous mast cell tumor
2395,4220,1,318.tiff,318,val,canine cutaneous mast cell tumor
3804,4189,1,318.tiff,318,val,canine cutaneous mast cell tumor
4062,4579,1,318.tiff,318,val,canine cutaneous mast cell tumor
4646,4471,1,318.tiff,318,val,canine cutaneous mast cell tumor
4577,4418,1,318.tiff,318,val,canine cutaneous mast cell tumor
4559,4107,1,318.tiff,318,val,canine cutaneous mast cell tumor
4934,4399,1,318.tiff,318,val,canine cutaneous mast cell tumor
5362,4624,1,318.tiff,318,val,canine cutaneous mast cell tumor
5634,4338,2,318.tiff,318,val,canine cutaneous mast cell tumor
4421,4622,2,318.tiff,318,val,canine cutaneous mast cell tumor
6414,4514,1,318.tiff,318,val,canine cutaneous mast cell tumor
4478,4754,1,318.tiff,318,val,canine cutaneous mast cell tumor
2633,2247,1,318.tiff,318,val,canine cutaneous mast cell tumor
1616,1892,1,318.tiff,318,val,canine cutaneous mast cell tumor
2269,4356,1,318.tiff,318,val,canine cutaneous mast cell tumor
4819,1348,1,318.tiff,318,val,canine cutaneous mast cell tumor
4525,2739,2,318.tiff,318,val,canine cutaneous mast cell tumor
427,511,2,318.tiff,318,val,canine cutaneous mast cell tumor
2133,3785,1,318.tiff,318,val,canine cutaneous mast cell tumor
2667,129,1,319.tiff,319,train,canine cutaneous mast cell tumor
2748,87,1,319.tiff,319,train,canine cutaneous mast cell tumor
1617,339,2,319.tiff,319,train,canine cutaneous mast cell tumor
3938,163,1,319.tiff,319,train,canine cutaneous mast cell tumor
4080,1403,1,319.tiff,319,train,canine cutaneous mast cell tumor
2634,1992,1,319.tiff,319,train,canine cutaneous mast cell tumor
1947,1884,1,319.tiff,319,train,canine cutaneous mast cell tumor
6227,1867,2,319.tiff,319,train,canine cutaneous mast cell tumor
1892,3859,1,319.tiff,319,train,canine cutaneous mast cell tumor
3345,3371,1,319.tiff,319,train,canine cutaneous mast cell tumor
3239,3959,2,319.tiff,319,train,canine cutaneous mast cell tumor
61,4416,1,319.tiff,319,train,canine cutaneous mast cell tumor
2267,4372,2,319.tiff,319,train,canine cutaneous mast cell tumor
2328,4492,2,319.tiff,319,train,canine cutaneous mast cell tumor
5049,4227,2,319.tiff,319,train,canine cutaneous mast cell tumor
748,742,2,319.tiff,319,train,canine cutaneous mast cell tumor
5073,4469,2,319.tiff,319,train,canine cutaneous mast cell tumor
71,2579,2,319.tiff,319,train,canine cutaneous mast cell tumor
4153,1437,2,319.tiff,319,train,canine cutaneous mast cell tumor
5058,1034,1,319.tiff,319,train,canine cutaneous mast cell tumor
4330,1974,1,320.tiff,320,val,canine cutaneous mast cell tumor
5313,1870,1,320.tiff,320,val,canine cutaneous mast cell tumor
6235,621,2,320.tiff,320,val,canine cutaneous mast cell tumor
5753,3000,2,320.tiff,320,val,canine cutaneous mast cell tumor
3184,3696,2,320.tiff,320,val,canine cutaneous mast cell tumor
2841,3670,2,320.tiff,320,val,canine cutaneous mast cell tumor
42,756,1,321.tiff,321,train,canine cutaneous mast cell tumor
785,106,1,321.tiff,321,train,canine cutaneous mast cell tumor
1086,366,1,321.tiff,321,train,canine cutaneous mast cell tumor
1380,1955,2,321.tiff,321,train,canine cutaneous mast cell tumor
1040,3126,1,321.tiff,321,train,canine cutaneous mast cell tumor
111,3167,1,321.tiff,321,train,canine cutaneous mast cell tumor
1520,3606,1,321.tiff,321,train,canine cutaneous mast cell tumor
1114,4787,1,321.tiff,321,train,canine cutaneous mast cell tumor
3082,4451,1,321.tiff,321,train,canine cutaneous mast cell tumor
2616,3034,1,321.tiff,321,train,canine cutaneous mast cell tumor
1970,2020,1,321.tiff,321,train,canine cutaneous mast cell tumor
1792,1903,1,321.tiff,321,train,canine cutaneous mast cell tumor
1984,1121,2,321.tiff,321,train,canine cutaneous mast cell tumor
2240,894,1,321.tiff,321,train,canine cutaneous mast cell tumor
4324,297,1,321.tiff,321,train,canine cutaneous mast cell tumor
3523,25,1,321.tiff,321,train,canine cutaneous mast cell tumor
4391,1042,1,321.tiff,321,train,canine cutaneous mast cell tumor
3557,1656,1,321.tiff,321,train,canine cutaneous mast cell tumor
3482,2672,1,321.tiff,321,train,canine cutaneous mast cell tumor
3948,3692,1,321.tiff,321,train,canine cutaneous mast cell tumor
4620,4736,1,321.tiff,321,train,canine cutaneous mast cell tumor
6051,3897,1,321.tiff,321,train,canine cutaneous mast cell tumor
5518,3837,1,321.tiff,321,train,canine cutaneous mast cell tumor
4734,3888,1,321.tiff,321,train,canine cutaneous mast cell tumor
4689,2780,1,321.tiff,321,train,canine cutaneous mast cell tumor
5567,2021,1,321.tiff,321,train,canine cutaneous mast cell tumor
6391,4212,1,321.tiff,321,train,canine cutaneous mast cell tumor
3106,761,2,321.tiff,321,train,canine cutaneous mast cell tumor
2758,1102,2,321.tiff,321,train,canine cutaneous mast cell tumor
3782,1443,2,321.tiff,321,train,canine cutaneous mast cell tumor
5263,865,1,321.tiff,321,train,canine cutaneous mast cell tumor
5955,1844,2,321.tiff,321,train,canine cutaneous mast cell tumor
4864,3125,2,321.tiff,321,train,canine cutaneous mast cell tumor
2417,3674,2,321.tiff,321,train,canine cutaneous mast cell tumor
5655,3849,1,321.tiff,321,train,canine cutaneous mast cell tumor
6212,3250,2,321.tiff,321,train,canine cutaneous mast cell tumor
2578,3991,2,321.tiff,321,train,canine cutaneous mast cell tumor
3799,3921,2,321.tiff,321,train,canine cutaneous mast cell tumor
3184,4776,2,321.tiff,321,train,canine cutaneous mast cell tumor
3135,3023,2,321.tiff,321,train,canine cutaneous mast cell tumor
4164,3300,2,321.tiff,321,train,canine cutaneous mast cell tumor
5536,1040,2,321.tiff,321,train,canine cutaneous mast cell tumor
4556,2353,2,321.tiff,321,train,canine cutaneous mast cell tumor
3234,3311,2,321.tiff,321,train,canine cutaneous mast cell tumor
34,3678,2,321.tiff,321,train,canine cutaneous mast cell tumor
2811,2393,2,321.tiff,321,train,canine cutaneous mast cell tumor
13,4277,2,321.tiff,321,train,canine cutaneous mast cell tumor
492,4176,2,321.tiff,321,train,canine cutaneous mast cell tumor
76,4380,2,321.tiff,321,train,canine cutaneous mast cell tumor
5757,93,2,321.tiff,321,train,canine cutaneous mast cell tumor
739,2706,2,321.tiff,321,train,canine cutaneous mast cell tumor
3317,4258,2,321.tiff,321,train,canine cutaneous mast cell tumor
5543,2886,2,321.tiff,321,train,canine cutaneous mast cell tumor
4153,2686,2,321.tiff,321,train,canine cutaneous mast cell tumor
2552,2223,2,321.tiff,321,train,canine cutaneous mast cell tumor
569,4539,2,321.tiff,321,train,canine cutaneous mast cell tumor
2460,3644,2,321.tiff,321,train,canine cutaneous mast cell tumor
4449,2661,2,321.tiff,321,train,canine cutaneous mast cell tumor
3763,1953,2,321.tiff,321,train,canine cutaneous mast cell tumor
4065,1169,2,321.tiff,321,train,canine cutaneous mast cell tumor
2500,1926,2,321.tiff,321,train,canine cutaneous mast cell tumor
1844,1868,2,321.tiff,321,train,canine cutaneous mast cell tumor
340,1364,2,321.tiff,321,train,canine cutaneous mast cell tumor
451,3292,2,321.tiff,321,train,canine cutaneous mast cell tumor
935,1728,2,321.tiff,321,train,canine cutaneous mast cell tumor
882,1635,2,321.tiff,321,train,canine cutaneous mast cell tumor
934,886,2,321.tiff,321,train,canine cutaneous mast cell tumor
3759,1406,2,321.tiff,321,train,canine cutaneous mast cell tumor
3331,2471,2,321.tiff,321,train,canine cutaneous mast cell tumor
4179,3254,2,321.tiff,321,train,canine cutaneous mast cell tumor
789,923,2,321.tiff,321,train,canine cutaneous mast cell tumor
5735,2878,2,321.tiff,321,train,canine cutaneous mast cell tumor
148,4352,2,321.tiff,321,train,canine cutaneous mast cell tumor
2928,4617,2,321.tiff,321,train,canine cutaneous mast cell tumor
3740,2186,2,321.tiff,321,train,canine cutaneous mast cell tumor
2774,4404,2,321.tiff,321,train,canine cutaneous mast cell tumor
5937,2928,2,321.tiff,321,train,canine cutaneous mast cell tumor
5800,4027,2,321.tiff,321,train,canine cutaneous mast cell tumor
5518,1462,2,321.tiff,321,train,canine cutaneous mast cell tumor
1155,2592,1,322.tiff,322,test,canine cutaneous mast cell tumor
726,2207,1,322.tiff,322,test,canine cutaneous mast cell tumor
532,2229,1,322.tiff,322,test,canine cutaneous mast cell tumor
293,3218,1,322.tiff,322,test,canine cutaneous mast cell tumor
1330,4390,2,322.tiff,322,test,canine cutaneous mast cell tumor
870,4698,1,322.tiff,322,test,canine cutaneous mast cell tumor
1995,3576,2,322.tiff,322,test,canine cutaneous mast cell tumor
2631,3158,1,322.tiff,322,test,canine cutaneous mast cell tumor
2278,1907,1,322.tiff,322,test,canine cutaneous mast cell tumor
3028,2305,1,322.tiff,322,test,canine cutaneous mast cell tumor
2463,358,1,322.tiff,322,test,canine cutaneous mast cell tumor
3607,3468,1,322.tiff,322,test,canine cutaneous mast cell tumor
3207,3581,1,322.tiff,322,test,canine cutaneous mast cell tumor
4024,3740,1,322.tiff,322,test,canine cutaneous mast cell tumor
5115,4279,1,322.tiff,322,test,canine cutaneous mast cell tumor
5934,4118,1,322.tiff,322,test,canine cutaneous mast cell tumor
5389,3583,1,322.tiff,322,test,canine cutaneous mast cell tumor
4903,3512,2,322.tiff,322,test,canine cutaneous mast cell tumor
5549,3256,1,322.tiff,322,test,canine cutaneous mast cell tumor
5524,3214,1,322.tiff,322,test,canine cutaneous mast cell tumor
5894,3500,2,322.tiff,322,test,canine cutaneous mast cell tumor
4889,2471,1,322.tiff,322,test,canine cutaneous mast cell tumor
5543,2613,1,322.tiff,322,test,canine cutaneous mast cell tumor
5407,2093,1,322.tiff,322,test,canine cutaneous mast cell tumor
5648,885,1,322.tiff,322,test,canine cutaneous mast cell tumor
4016,846,1,322.tiff,322,test,canine cutaneous mast cell tumor
1999,3357,2,322.tiff,322,test,canine cutaneous mast cell tumor
2677,483,1,322.tiff,322,test,canine cutaneous mast cell tumor
1225,1169,2,322.tiff,322,test,canine cutaneous mast cell tumor
3833,1479,2,322.tiff,322,test,canine cutaneous mast cell tumor
1512,1695,2,322.tiff,322,test,canine cutaneous mast cell tumor
1770,2059,2,322.tiff,322,test,canine cutaneous mast cell tumor
3616,2223,2,322.tiff,322,test,canine cutaneous mast cell tumor
5589,2372,2,322.tiff,322,test,canine cutaneous mast cell tumor
880,2450,2,322.tiff,322,test,canine cutaneous mast cell tumor
2969,2447,2,322.tiff,322,test,canine cutaneous mast cell tumor
5032,2840,2,322.tiff,322,test,canine cutaneous mast cell tumor
